167503725090,TYPE_DECL,,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService,TYPE_DECL,getMetricsHistory,2,services/sonarReliability/sonarReliabilityDbService.ts,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService:getMetricsHistory,<empty>,ANY,false,124,getMetricsHistory,,,1
167503725091,TYPE_DECL,,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService,TYPE_DECL,deleteMetrics,2,services/sonarReliability/sonarReliabilityDbService.ts,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService:deleteMetrics,<empty>,ANY,false,146,deleteMetrics,,,1
167503725092,TYPE_DECL,,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService,TYPE_DECL,getRatingValue,2,services/sonarReliability/sonarReliabilityDbService.ts,services/sonarReliability/sonarReliabilityDbService.ts::program:SonarReliabilityDbService:getRatingValue,<empty>,ANY,false,162,getRatingValue,,,1
167503725093,TYPE_DECL,,services/sonarReliability/sonarReliabilityDbService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarReliability/sonarReliabilityDbService.ts,services/sonarReliability/sonarReliabilityDbService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725094,TYPE_DECL,,services/sonarReliability/sonarReliabilitySyncService.ts::program,METHOD,class SonarReliabilitySyncService,7,services/sonarReliability/sonarReliabilitySyncService.ts,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService,<empty>,,false,6,SonarReliabilitySyncService,,,-1
167503725095,TYPE_DECL,,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService,TYPE_DECL,<init>,2,services/sonarReliability/sonarReliabilitySyncService.ts,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService:<init>,<empty>,ANY,false,11,<init>,,,1
167503725096,TYPE_DECL,,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService,TYPE_DECL,syncReliabilityMetrics,2,services/sonarReliability/sonarReliabilitySyncService.ts,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService:syncReliabilityMetrics,<empty>,ANY,false,20,syncReliabilityMetrics,,,1
167503725097,TYPE_DECL,,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService,TYPE_DECL,fetchSonarQubeData,2,services/sonarReliability/sonarReliabilitySyncService.ts,services/sonarReliability/sonarReliabilitySyncService.ts::program:SonarReliabilitySyncService:fetchSonarQubeData,<empty>,ANY,false,58,fetchSonarQubeData,,,1
167503725098,TYPE_DECL,,services/sonarReliability/sonarReliabilitySyncService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarReliability/sonarReliabilitySyncService.ts,services/sonarReliability/sonarReliabilitySyncService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725099,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts::program,METHOD,class SonarSecurityApiService,7,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService,<empty>,,false,4,SonarSecurityApiService,,,-1
167503725100,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService,TYPE_DECL,<init>,2,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService:<init>,<empty>,ANY,false,9,<init>,,,1
167503725101,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService,TYPE_DECL,ensureInitialized,2,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService:ensureInitialized,<empty>,ANY,false,14,ensureInitialized,,,1
167503725102,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService,TYPE_DECL,getAuthHeader,2,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService:getAuthHeader,<empty>,ANY,false,28,getAuthHeader,,,1
167503725103,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService,TYPE_DECL,getSecurityMetrics,2,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program:SonarSecurityApiService:getSecurityMetrics,<empty>,ANY,false,37,getSecurityMetrics,,,1
167503725104,TYPE_DECL,,services/sonarSecurity/sonarSecurityApiService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarSecurity/sonarSecurityApiService.ts,services/sonarSecurity/sonarSecurityApiService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725105,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program,METHOD,class SonarSecurityCalculationService,7,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService,<empty>,,false,3,SonarSecurityCalculationService,,,-1
167503725106,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService,TYPE_DECL,<init>,7,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:<init>,<empty>,ANY,false,3,<init>,,,1
167503725107,TYPE_DECL,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<anon-class>0,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics,METHOD,{ key: string; name: string; qualifier: string; measures: any[] },15,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<anon-class>1,<empty>,,false,9,<anon-class>1,,,-1
167503725108,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics,METHOD,{ key: string; name: string; qualifier: string; measures: any[] },15,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<anon-class>0,<empty>,,false,9,<anon-class>0,,,1
167503725109,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<lambda>0,METHOD,<lambda>1,36,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<lambda>0:<lambda>1,<empty>,ANY,false,15,<lambda>1,,,1
167503725110,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics,METHOD,<lambda>0,23,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics:<lambda>0,<empty>,ANY,false,14,<lambda>0,,,1
167503725111,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService,TYPE_DECL,calculateMetrics,2,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:calculateMetrics,<empty>,ANY,false,8,calculateMetrics,,,1
167503725112,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService,TYPE_DECL,getRatingLetter,2,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program:SonarSecurityCalculationService:getRatingLetter,<empty>,ANY,false,57,getRatingLetter,,,1
167503725113,TYPE_DECL,,services/sonarSecurity/sonarSecurityCalculationService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarSecurity/sonarSecurityCalculationService.ts,services/sonarSecurity/sonarSecurityCalculationService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725114,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program,METHOD,class SonarSecurityDbService,7,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,<empty>,,false,9,SonarSecurityDbService,,,-1
167503725115,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,<init>,7,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:<init>,<empty>,ANY,false,9,<init>,,,1
167503725116,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,saveMetrics,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:saveMetrics,<empty>,ANY,false,14,saveMetrics,,,1
167503725117,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,saveHistoricalSnapshot,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:saveHistoricalSnapshot,<empty>,ANY,false,65,saveHistoricalSnapshot,,,1
167503725118,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,getMetrics,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:getMetrics,<empty>,ANY,false,110,getMetrics,,,1
167503725119,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,getMetricsHistory,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:getMetricsHistory,<empty>,ANY,false,132,getMetricsHistory,,,1
167503725120,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,deleteMetrics,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:deleteMetrics,<empty>,ANY,false,154,deleteMetrics,,,1
167503725121,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService,TYPE_DECL,getRatingValue,2,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program:SonarSecurityDbService:getRatingValue,<empty>,ANY,false,170,getRatingValue,,,1
167503725122,TYPE_DECL,,services/sonarSecurity/sonarSecurityDbService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarSecurity/sonarSecurityDbService.ts,services/sonarSecurity/sonarSecurityDbService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725123,TYPE_DECL,,services/sonarSecurity/sonarSecuritySyncService.ts::program,METHOD,class SonarSecuritySyncService,7,services/sonarSecurity/sonarSecuritySyncService.ts,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService,<empty>,,false,6,SonarSecuritySyncService,,,-1
167503725124,TYPE_DECL,,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService,TYPE_DECL,<init>,2,services/sonarSecurity/sonarSecuritySyncService.ts,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService:<init>,<empty>,ANY,false,11,<init>,,,1
167503725125,TYPE_DECL,,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService,TYPE_DECL,syncSecurityMetrics,2,services/sonarSecurity/sonarSecuritySyncService.ts,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService:syncSecurityMetrics,<empty>,ANY,false,20,syncSecurityMetrics,,,1
167503725126,TYPE_DECL,,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService,TYPE_DECL,fetchSonarQubeData,2,services/sonarSecurity/sonarSecuritySyncService.ts,services/sonarSecurity/sonarSecuritySyncService.ts::program:SonarSecuritySyncService:fetchSonarQubeData,<empty>,ANY,false,54,fetchSonarQubeData,,,1
167503725127,TYPE_DECL,,services/sonarSecurity/sonarSecuritySyncService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarSecurity/sonarSecuritySyncService.ts,services/sonarSecurity/sonarSecuritySyncService.ts::program,<empty>,ANY,false,1,:program,,,1
167503725128,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys,METHOD,normalize,2,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys:normalize,<empty>,ANY,false,83,normalize,,,1
167503725129,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys,METHOD,<lambda>0,6,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys:<lambda>0,<empty>,ANY,false,94,<lambda>0,,,1
167503725130,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys,METHOD,<lambda>1,28,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys:<lambda>1,<empty>,ANY,false,99,<lambda>1,,,1
167503725131,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts::program,METHOD,autoMapSonarProjectKeys,7,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program:autoMapSonarProjectKeys,<empty>,ANY,false,4,autoMapSonarProjectKeys,,,1
167503725132,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts::program,METHOD,getSonarProjectKey,7,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program:getSonarProjectKey,<empty>,ANY,false,118,getSonarProjectKey,,,1
167503725133,TYPE_DECL,,services/sonarqube/autoMapSonarProjectKeys.ts:<global>,NAMESPACE_BLOCK,:program,0,services/sonarqube/autoMapSonarProjectKeys.ts,services/sonarqube/autoMapSonarProjectKeys.ts::program,<empty>,ANY,false,1,:program,,,1
167503725134,TYPE_DECL,,services/sonarqube/sonarQubeService.ts::program:SonarIssueCounts,TYPE_DECL,<init>,7,services/sonarqube/sonarQubeService.ts,services/sonarqube/sonarQubeService.ts::program:SonarIssueCounts:<init>,<empty>,ANY,false,3,<init>,,,1
167503725135,TYPE_DECL,,services/sonarqube/sonarQubeService.ts::program,METHOD,interface SonarIssueCounts,7,services/sonarqube/sonarQubeService.ts,services/sonarqube/sonarQubeService.ts::program:SonarIssueCounts,<empty>,,false,3,SonarIssueCounts,,,1
167503725136,TYPE_DECL,,services/sonarqube/sonarQubeService.ts::program,METHOD,class SonarQubeService,7,services/sonarqube/sonarQubeService.ts,services/sonarqube/sonarQubeService.ts::program:SonarQubeService,<empty>,,false,12,SonarQubeService,,,-1
167503725137,TYPE_DECL,,services/sonarqube/sonarQubeService.ts::program:SonarQubeService,TYPE_DECL,<init>,2,services/sonarqube/sonarQubeService.ts,services/sonarqube/sonarQubeService.ts::program:SonarQubeService:<init>,<empty>,ANY,false,17,<init>,,,1
167503725138,TYPE_DECL,,services/sonarqube/sonarQubeService.ts::program:SonarQubeService,TYPE_DECL,getAuthHeader,2,services/sonarqube/sonarQubeService.ts,services/sonarqube/sonarQubeService.ts::program:SonarQubeService:getAuthHeader,<empty>,ANY,false,33,getAuthHeader,,,1
